Sample Rate,2400000.0
0.0147525,(-0.707106781187-0.707106781186j)
0.0147529166667,(-0.608761429009-0.793353340291j)
0.0147533333333,(-0.5-0.866025403784j)
0.01475375,(-0.382683432365-0.923879532511j)
0.0147541666667,(-0.258819045104-0.965925826289j)
0.0147545833333,(-0.13052619222-0.991444861374j)
0.014755,(-1.07065141175e-12-1j)
0.0147554166667,(0.13052619222-0.991444861374j)
0.0147558333333,(0.258819045103-0.965925826289j)
0.01475625,(0.382683432364-0.923879532512j)
0.0147566666667,(0.5-0.866025403784j)
0.0147570833333,(0.608761429008-0.793353340292j)
0.0147575,(0.707106781186-0.707106781187j)
0.0147579166667,(0.793353340291-0.608761429009j)
0.0147583333333,(0.866025403784-0.5j)
0.01475875,(0.923879532511-0.382683432365j)
0.0147591666667,(0.965925826289-0.258819045103j)
0.0147595833333,(0.991444861374-0.130526192221j)
0.01476,(1+3.98324374348e-15j)
0.0147604166667,(0.991444861374+0.130526192219j)
0.0147608333333,(0.965925826289+0.258819045102j)
0.01476125,(0.923879532512+0.382683432365j)
0.0147616666667,(0.866025403785+0.5j)
0.0147620833333,(0.793353340292+0.608761429008j)
0.0147625,(0.707106781187+0.707106781186j)
0.0147629166667,(0.60876142901+0.793353340291j)
0.0147633333333,(0.5+0.866025403784j)
0.01476375,(0.382683432365+0.923879532511j)
0.0147641666667,(0.258819045103+0.965925826289j)
0.0147645833333,(0.13052619222+0.991444861374j)
0.014765,(7.40371504305e-13+1j)
0.0147654166667,(-0.130526192219+0.991444861374j)
0.0147658333333,(-0.258819045102+0.965925826289j)
0.01476625,(-0.382683432365+0.923879532511j)
0.0147666666667,(-0.5+0.866025403785j)
0.0147670833333,(-0.608761429008+0.793353340291j)
0.0147675,(-0.707106781186+0.707106781187j)
0.0147679166667,(-0.793353340291+0.608761429009j)
0.0147683333333,(-0.866025403784+0.500000000001j)
0.01476875,(-0.923879532511+0.382683432366j)
0.0147691666667,(-0.965925826289+0.258819045103j)
0.0147695833333,(-0.991444861374+0.130526192221j)
0.01477,(-1+5.75231550581e-13j)
0.0147704166667,(-0.991444861374-0.13052619222j)
0.0147708333333,(-0.965925826289-0.258819045102j)
0.01477125,(-0.923879532511-0.382683432365j)
0.0147716666667,(-0.866025403785-0.5j)
0.0147720833333,(-0.793353340292-0.608761429008j)
0.0147725,(-0.707106781187-0.707106781187j)
0.0147729166667,(-0.608761429009-0.793353340291j)
0.0147733333333,(-0.5-0.866025403785j)
0.01477375,(-0.382683432366-0.923879532511j)
0.0147741666667,(-0.258819045103-0.965925826289j)
0.0147745833333,(-0.130526192221-0.991444861374j)
0.014775,(-4.10091596857e-13-1j)
0.0147754166667,(0.13052619222-0.991444861374j)
0.0147758333333,(0.258819045102-0.965925826289j)
0.01477625,(0.382683432364-0.923879532512j)
0.0147766666667,(0.5-0.866025403784j)
0.0147770833333,(0.608761429008-0.793353340292j)
0.0147775,(0.707106781186-0.707106781187j)
0.0147779166667,(0.793353340291-0.608761429009j)
0.0147783333333,(0.866025403784-0.500000000001j)
0.01477875,(0.923879532511-0.382683432366j)
0.0147791666667,(0.965925826289-0.258819045103j)
0.0147795833333,(0.991444861374-0.13052619222j)
0.01478,(1-2.44951643132e-13j)
0.0147804166667,(0.991444861374+0.13052619222j)
0.0147808333333,(0.965925826289+0.258819045102j)
0.01478125,(0.923879532511+0.382683432365j)
0.0147816666667,(0.866025403785+0.499999999999j)
0.0147820833333,(0.793353340292+0.608761429008j)
0.0147825,(0.707106781187+0.707106781186j)
0.0147829166667,(0.608761429009+0.793353340291j)
0.0147833333333,(0.5+0.866025403784j)
0.01478375,(0.382683432365+0.923879532511j)
0.0147841666667,(0.258819045104+0.965925826289j)
0.0147845833333,(0.13052619222+0.991444861374j)
0.014785,(9.89306391181e-13+1j)
0.0147854166667,(-0.130526192219+0.991444861374j)
0.0147858333333,(-0.258819045103+0.965925826289j)
0.01478625,(-0.382683432364+0.923879532512j)
0.0147866666667,(-0.499999999999+0.866025403785j)
0.0147870833333,(-0.608761429008+0.793353340292j)
0.0147875,(-0.707106781186+0.707106781187j)
0.0147879166667,(-0.793353340291+0.608761429009j)
0.0147883333333,(-0.866025403784+0.5j)
0.01478875,(-0.923879532511+0.382683432366j)
0.0147891666667,(-0.965925826289+0.258819045103j)
0.0147895833333,(-0.991444861374+0.130526192221j)
0.01479,(-1+8.24166437457e-13j)
0.0147904166667,(-0.991444861374-0.130526192219j)
0.0147908333333,(-0.965925826289-0.258819045102j)
0.01479125,(-0.923879532511-0.382683432365j)
0.0147916666667,(-0.866025403785-0.5j)
0.0147920833333,(-0.793353340292-0.608761429008j)
0.0147925,(-0.707106781187-0.707106781186j)
0.0147929166667,(-0.608761429009-0.793353340291j)
0.0147933333333,(-0.5-0.866025403784j)
0.01479375,(-0.382683432365-0.923879532511j)
0.0147941666667,(-0.258819045103-0.965925826289j)
0.0147945833333,(-0.13052619222-0.991444861374j)
0.014795,(-6.59026483733e-13-1j)
0.0147954166667,(0.130526192219-0.991444861374j)
0.0147958333333,(0.258819045102-0.965925826289j)
0.01479625,(0.382683432365-0.923879532511j)
0.0147966666667,(0.5-0.866025403785j)
0.0147970833333,(0.608761429009-0.793353340291j)
0.0147975,(0.707106781186-0.707106781187j)
0.0147979166667,(0.793353340291-0.608761429009j)
0.0147983333333,(0.866025403784-0.500000000001j)
0.01479875,(0.923879532511-0.382683432366j)
0.0147991666667,(0.965925826289-0.258819045103j)
0.0147995833333,(0.991444861374-0.130526192221j)
0.0148,(1-4.93886530008e-13j)
0.0148004166667,(0.991444861374+0.13052619222j)
0.0148008333333,(0.965925826289+0.258819045102j)
0.01480125,(0.923879532511+0.382683432365j)
0.0148016666667,(0.866025403785+0.5j)
0.0148020833333,(0.793353340292+0.608761429008j)
0.0148025,(0.707106781187+0.707106781187j)
0.0148029166667,(0.608761429009+0.793353340291j)
0.0148033333333,(0.500000000001+0.866025403784j)
0.01480375,(0.382683432366+0.923879532511j)
0.0148041666667,(0.258819045103+0.965925826289j)
0.0148045833333,(0.13052619222+0.991444861374j)
0.014805,(3.28746576284e-13+1j)
0.0148054166667,(-0.130526192219+0.991444861374j)
0.0148058333333,(-0.258819045102+0.965925826289j)
0.01480625,(-0.382683432364+0.923879532512j)
0.0148066666667,(-0.499999999999+0.866025403785j)
0.0148070833333,(-0.608761429009+0.793353340291j)
0.0148075,(-0.707106781186+0.707106781187j)
0.0148079166667,(-0.793353340291+0.608761429009j)
0.0148083333333,(-0.866025403784+0.5j)
0.01480875,(-0.923879532511+0.382683432365j)
0.0148091666667,(-0.965925826289+0.258819045103j)
0.0148095833333,(-0.991444861374+0.13052619222j)
0.01481,(-1+1.07310132433e-12j)
0.0148104166667,(-0.991444861374-0.13052619222j)
0.0148108333333,(-0.965925826289-0.258819045102j)
0.01481125,(-0.923879532511-0.382683432365j)
0.0148116666667,(-0.866025403785-0.499999999999j)
0.0148120833333,(-0.793353340292-0.608761429008j)
0.0148125,(-0.707106781187-0.707106781186j)
0.0148129166667,(-0.608761429009-0.793353340291j)
0.0148133333333,(-0.500000000001-0.866025403784j)
0.01481375,(-0.382683432365-0.923879532511j)
0.0148141666667,(-0.258819045104-0.965925826289j)
0.0148145833333,(-0.13052619222-0.991444861374j)
0.014815,(1.53333116455e-15-1j)
0.0148154166667,(0.130526192219-0.991444861374j)
0.0148158333333,(0.258819045103-0.965925826289j)
0.01481625,(0.382683432364-0.923879532512j)
0.0148166666667,(0.5-0.866025403785j)
0.0148170833333,(0.608761429008-0.793353340292j)
0.0148175,(0.707106781186-0.707106781187j)
0.0148179166667,(0.793353340291-0.608761429009j)
0.0148183333333,(0.866025403784-0.5j)
0.01481875,(0.923879532511-0.382683432366j)
0.0148191666667,(0.965925826289-0.258819045103j)
0.0148195833333,(0.991444861374-0.130526192221j)
0.01482,(1-7.42821416884e-13j)
0.0148204166667,(0.991444861374+0.130526192219j)
0.0148208333333,(0.965925826289+0.258819045102j)
0.01482125,(0.923879532511+0.382683432365j)
0.0148216666667,(0.866025403785+0.5j)
0.0148220833333,(0.793353340291+0.608761429008j)
0.0148225,(0.707106781187+0.707106781186j)
0.0148229166667,(0.608761429009+0.793353340291j)
0.0148233333333,(0.500000000001+0.866025403784j)
0.01482375,(0.382683432365+0.923879532511j)
0.0148241666667,(0.258819045103+0.965925826289j)
0.0148245833333,(0.130526192221+0.991444861374j)
0.014825,(5.7768146316e-13+1j)
0.0148254166667,(-0.13052619222+0.991444861374j)
0.0148258333333,(-0.258819045102+0.965925826289j)
0.01482625,(-0.382683432365+0.923879532511j)
0.0148266666667,(-0.499999999999+0.866025403785j)
0.0148270833333,(-0.608761429009+0.793353340291j)
0.0148275,(-0.707106781186+0.707106781187j)
0.0148279166667,(-0.793353340291+0.608761429009j)
0.0148283333333,(-0.866025403784+0.500000000001j)
0.01482875,(-0.923879532511+0.382683432366j)
0.0148291666667,(-0.965925826289+0.258819045102j)
0.0148295833333,(-0.991444861374+0.130526192221j)
0.01483,(-1+4.12541509436e-13j)
0.0148304166667,(-0.991444861374-0.13052619222j)
0.0148308333333,(-0.965925826289-0.258819045102j)
0.01483125,(-0.923879532512-0.382683432364j)
0.0148316666667,(-0.866025403784-0.5j)
0.0148320833333,(-0.793353340292-0.608761429008j)
0.0148325,(-0.707106781186-0.707106781187j)
0.0148329166667,(-0.608761429009-0.793353340291j)
0.0148333333333,(-0.500000000001-0.866025403784j)
0.01483375,(-0.382683432366-0.923879532511j)
0.0148341666667,(-0.258819045103-0.965925826289j)
0.0148345833333,(-0.130526192221-0.991444861374j)
0.014835,(-2.47401555711e-13-1j)
0.0148354166667,(0.130526192219-0.991444861374j)
0.0148358333333,(0.258819045102-0.965925826289j)
0.01483625,(0.382683432365-0.923879532511j)
0.0148366666667,(0.499999999999-0.866025403785j)
0.0148370833333,(0.608761429009-0.793353340291j)
0.0148375,(0.707106781186-0.707106781187j)
0.0148379166667,(0.793353340291-0.608761429009j)
0.0148383333333,(0.866025403784-0.5j)
0.01483875,(0.923879532511-0.382683432365j)
0.0148391666667,(0.965925826289-0.258819045103j)
0.0148395833333,(0.991444861374-0.13052619222j)
0.01484,(1-9.9175630376e-13j)
0.0148404166667,(0.991444861374+0.13052619222j)
0.0148408333333,(0.965925826289+0.258819045102j)
0.01484125,(0.923879532512+0.382683432364j)
0.0148416666667,(0.866025403785+0.499999999999j)
0.0148420833333,(0.793353340292+0.608761429008j)
0.0148425,(0.707106781187+0.707106781186j)
0.0148429166667,(0.608761429009+0.793353340291j)
0.0148433333333,(0.500000000001+0.866025403784j)
0.01484375,(0.382683432365+0.923879532511j)
0.0148441666667,(0.258819045103+0.965925826289j)
0.0148445833333,(0.130526192221+0.991444861374j)
0.014845,(-8.28783517372e-14+1j)
0.0148454166667,(-0.130526192219+0.991444861374j)
0.0148458333333,(-0.258819045102+0.965925826289j)
0.01484625,(-0.382683432365+0.923879532512j)
0.0148466666667,(-0.5+0.866025403785j)
0.0148470833333,(-0.608761429008+0.793353340291j)
0.0148475,(-0.707106781186+0.707106781187j)
0.0148479166667,(-0.793353340291+0.60876142901j)
0.0148483333333,(-0.866025403784+0.5j)
0.01484875,(-0.923879532511+0.382683432366j)
0.0148491666667,(-0.965925826289+0.258819045103j)
0.0148495833333,(-0.991444861374+0.130526192221j)
0.01485,(-1+6.61476396311e-13j)
0.0148504166667,(-0.991444861374-0.130526192219j)
0.0148508333333,(-0.965925826289-0.258819045102j)
0.01485125,(-0.923879532511-0.382683432365j)
0.0148516666667,(-0.866025403785-0.5j)
0.0148520833333,(-0.793353340291-0.608761429009j)
0.0148525,(-0.707106781187-0.707106781186j)
0.0148529166667,(-0.608761429009-0.793353340291j)
0.0148533333333,(-0.500000000001-0.866025403784j)
0.01485375,(-0.382683432365-0.923879532511j)
0.0148541666667,(-0.258819045103-0.965925826289j)
0.0148545833333,(-0.130526192221-0.991444861374j)
0.014855,(-4.96336442587e-13-1j)
0.0148554166667,(0.13052619222-0.991444861374j)
0.0148558333333,(0.258819045101-0.965925826289j)
0.01485625,(0.382683432365-0.923879532511j)
0.0148566666667,(0.499999999999-0.866025403785j)
0.0148570833333,(0.608761429009-0.793353340291j)
0.0148575,(0.707106781186-0.707106781187j)
0.0148579166667,(0.793353340291-0.608761429009j)
0.0148583333333,(0.866025403785-0.5j)
0.01485875,(0.923879532511-0.382683432366j)
0.0148591666667,(0.965925826289-0.258819045103j)
0.0148595833333,(0.991444861374-0.13052619222j)
0.01486,(1-3.31196488863e-13j)
0.0148604166667,(0.991444861374+0.13052619222j)
0.0148608333333,(0.965925826289+0.258819045102j)
0.01486125,(0.923879532512+0.382683432364j)
0.0148616666667,(0.866025403784+0.5j)
0.0148620833333,(0.793353340292+0.608761429008j)
0.0148625,(0.707106781187+0.707106781186j)
0.0148629166667,(0.608761429009+0.793353340291j)
0.0148633333333,(0.5+0.866025403784j)
0.01486375,(0.382683432365+0.923879532511j)
0.0148641666667,(0.258819045103+0.965925826289j)
0.0148645833333,(0.130526192221+0.991444861374j)
0.014865,(1.66056535139e-13+1j)
0.0148654166667,(-0.13052619222+0.991444861374j)
0.0148658333333,(-0.258819045102+0.965925826289j)
0.01486625,(-0.382683432365+0.923879532511j)
0.0148666666667,(-0.499999999999+0.866025403785j)
0.0148670833333,(-0.608761429008+0.793353340292j)
0.0148675,(-0.707106781186+0.707106781187j)
0.0148679166667,(-0.793353340291+0.608761429009j)
0.0148683333333,(-0.866025403784+0.5j)
0.01486875,(-0.923879532511+0.382683432365j)
0.0148691666667,(-0.965925826289+0.258819045104j)
0.0148695833333,(-0.991444861374+0.13052619222j)
0.01487,(-1+9.10411283187e-13j)
0.0148704166667,(-0.991444861374-0.130526192219j)
0.0148708333333,(-0.965925826289-0.258819045102j)
0.01487125,(-0.923879532512-0.382683432364j)
0.0148716666667,(-0.866025403785-0.5j)
0.0148720833333,(-0.793353340292-0.608761429008j)
0.0148725,(-0.707106781187-0.707106781186j)
0.0148729166667,(-0.608761429009-0.793353340291j)
0.0148733333333,(-0.5-0.866025403784j)
0.01487375,(-0.382683432366-0.923879532511j)
0.0148741666667,(-0.258819045103-0.965925826289j)
0.0148745833333,(-0.130526192221-0.991444861374j)
0.014875,(1.6422337231e-13-1j)
0.0148754166667,(0.130526192219-0.991444861374j)
0.0148758333333,(0.258819045102-0.965925826289j)
0.01487625,(0.382683432365-0.923879532511j)
0.0148766666667,(0.5-0.866025403785j)
0.0148770833333,(0.608761429008-0.793353340291j)
0.0148775,(0.707106781186-0.707106781187j)
0.0148779166667,(0.793353340291-0.60876142901j)
0.0148783333333,(0.866025403784-0.5j)
0.01487875,(0.923879532511-0.382683432366j)
0.0148791666667,(0.965925826289-0.258819045103j)
0.0148795833333,(0.991444861374-0.130526192221j)
0.01488,(1-5.80131375739e-13j)
0.0148804166667,(0.991444861374+0.13052619222j)
0.0148808333333,(0.965925826289+0.258819045102j)
0.01488125,(0.923879532511+0.382683432365j)
0.0148816666667,(0.866025403785+0.5j)
0.0148820833333,(0.793353340291+0.608761429009j)
0.0148825,(0.707106781187+0.707106781186j)
0.0148829166667,(0.608761429009+0.793353340291j)
0.0148833333333,(0.500000000001+0.866025403784j)
0.01488375,(0.382683432366+0.923879532511j)
0.0148841666667,(0.258819045103+0.965925826289j)
0.0148845833333,(0.130526192221+0.991444861374j)
0.014885,(4.14991422015e-13+1j)
0.0148854166667,(-0.13052619222+0.991444861374j)
0.0148858333333,(-0.258819045101+0.965925826289j)
0.01488625,(-0.382683432365+0.923879532511j)
0.0148866666667,(-0.499999999999+0.866025403785j)
0.0148870833333,(-0.608761429008+0.793353340292j)
0.0148875,(-0.707106781187+0.707106781186j)
0.0148879166667,(-0.793353340291+0.608761429009j)
0.0148883333333,(-0.866025403784+0.500000000001j)
0.01488875,(-0.923879532511+0.382683432366j)
0.0148891666667,(-0.965925826289+0.258819045103j)
0.0148895833333,(-0.991444861374+0.13052619222j)
0.01489,(-1+2.4985146829e-13j)
0.0148904166667,(-0.991444861374-0.130526192219j)
0.0148908333333,(-0.965925826289-0.258819045102j)
0.01489125,(-0.923879532512-0.382683432364j)
0.0148916666667,(-0.866025403785-0.499999999999j)
0.0148920833333,(-0.793353340292-0.608761429008j)
0.0148925,(-0.707106781187-0.707106781186j)
0.0148929166667,(-0.608761429009-0.793353340291j)
0.0148933333333,(-0.5-0.866025403784j)
0.01489375,(-0.382683432366-0.923879532511j)
0.0148941666667,(-0.258819045103-0.965925826289j)
0.0148945833333,(-0.13052619222-0.991444861374j)
0.014895,(-8.4711514566e-14-1j)
0.0148954166667,(0.13052619222-0.991444861374j)
0.0148958333333,(0.258819045102-0.965925826289j)
0.01489625,(0.382683432365-0.923879532511j)
0.0148966666667,(0.499999999999-0.866025403785j)
0.0148970833333,(0.608761429008-0.793353340292j)
0.0148975,(0.707106781186-0.707106781187j)
0.0148979166667,(0.793353340291-0.608761429009j)
0.0148983333333,(0.866025403784-0.5j)
0.01489875,(0.923879532511-0.382683432365j)
0.0148991666667,(0.965925826289-0.258819045103j)
0.0148995833333,(0.991444861374-0.13052619222j)
0.0149,(1-8.29066262615e-13j)
0.0149004166667,(0.991444861374+0.130526192219j)
0.0149008333333,(0.965925826289+0.258819045102j)
0.01490125,(0.923879532512+0.382683432365j)
0.0149016666667,(0.866025403785+0.5j)
0.0149020833333,(0.793353340291+0.608761429008j)
0.0149025,(0.707106781187+0.707106781186j)
0.0149029166667,(0.608761429009+0.793353340291j)
0.0149033333333,(0.5+0.866025403784j)
0.01490375,(0.382683432366+0.923879532511j)
0.0149041666667,(0.258819045102+0.965925826289j)
0.0149045833333,(0.130526192221+0.991444861374j)
0.014905,(6.6392630889e-13+1j)
0.0149054166667,(-0.130526192219+0.991444861374j)
0.0149058333333,(-0.258819045102+0.965925826289j)
0.01490625,(-0.382683432365+0.923879532511j)
0.0149066666667,(-0.5+0.866025403785j)
0.0149070833333,(-0.608761429008+0.793353340292j)
0.0149075,(-0.707106781186+0.707106781187j)
0.0149079166667,(-0.793353340291+0.608761429009j)
0.0149083333333,(-0.866025403784+0.500000000001j)
0.01490875,(-0.923879532511+0.382683432366j)
0.0149091666667,(-0.965925826289+0.258819045103j)
0.0149095833333,(-0.991444861374+0.13052619222j)
0.01491,(-1+4.98786355166e-13j)
0.0149104166667,(-0.991444861374-0.13052619222j)
0.0149108333333,(-0.965925826289-0.258819045102j)
0.01491125,(-0.923879532511-0.382683432365j)
0.0149116666667,(-0.866025403785-0.499999999999j)
0.0149120833333,(-0.793353340291-0.608761429009j)
0.0149125,(-0.707106781187-0.707106781186j)
0.0149129166667,(-0.608761429009-0.793353340291j)
0.0149133333333,(-0.500000000001-0.866025403784j)
0.01491375,(-0.382683432366-0.923879532511j)
0.0149141666667,(-0.258819045103-0.965925826289j)
0.0149145833333,(-0.13052619222-0.991444861374j)
0.014915,(-1.24314110321e-12-1j)
0.0149154166667,(0.13052619222-0.991444861374j)
0.0149158333333,(0.258819045101-0.965925826289j)
0.01491625,(0.382683432365-0.923879532511j)
0.0149166666667,(0.5-0.866025403784j)
0.0149170833333,(0.608761429008-0.793353340292j)
0.0149175,(0.707106781187-0.707106781186j)
0.0149179166667,(0.793353340291-0.608761429009j)
0.0149183333333,(0.866025403784-0.5j)
0.01491875,(0.923879532511-0.382683432365j)
0.0149191666667,(0.965925826289-0.258819045103j)
0.0149195833333,(0.991444861374-0.13052619222j)
0.01492,(1-1.68506447718e-13j)
0.0149204166667,(0.991444861374+0.130526192219j)
0.0149208333333,(0.965925826289+0.258819045103j)
0.01492125,(0.923879532512+0.382683432364j)
0.0149216666667,(0.866025403785+0.499999999999j)
0.0149220833333,(0.793353340292+0.608761429008j)
0.0149225,(0.707106781187+0.707106781186j)
0.0149229166667,(0.608761429009+0.793353340291j)
0.0149233333333,(0.5+0.866025403784j)
0.01492375,(0.382683432366+0.923879532511j)
0.0149241666667,(0.258819045103+0.965925826289j)
0.0149245833333,(0.13052619222+0.991444861374j)
0.014925,(9.12861195766e-13+1j)
0.0149254166667,(-0.13052619222+0.991444861374j)
0.0149258333333,(-0.258819045102+0.965925826289j)
0.01492625,(-0.382683432364+0.923879532512j)
0.0149266666667,(-0.5+0.866025403785j)
0.0149270833333,(-0.608761429008+0.793353340292j)
0.0149275,(-0.707106781186+0.707106781187j)
0.0149279166667,(-0.793353340291+0.608761429009j)
0.0149283333333,(-0.866025403784+0.500000000001j)
0.01492875,(-0.923879532511+0.382683432365j)
0.0149291666667,(-0.965925826289+0.258819045103j)
0.0149295833333,(-0.991444861374+0.130526192221j)
0.01493,(-1+7.47721242042e-13j)
0.0149304166667,(-0.991444861374-0.130526192219j)
0.0149308333333,(-0.965925826289-0.258819045102j)
0.01493125,(-0.923879532511-0.382683432365j)
0.0149316666667,(-0.866025403785-0.5j)
0.0149320833333,(-0.793353340291-0.608761429008j)
0.0149325,(-0.707106781187-0.707106781186j)
0.0149329166667,(-0.60876142901-0.793353340291j)
0.0149333333333,(-0.5-0.866025403784j)
0.01493375,(-0.382683432366-0.923879532511j)
0.0149341666667,(-0.258819045102-0.965925826289j)
0.0149345833333,(-0.130526192221-0.991444861374j)
0.014935,(-5.82581288318e-13-1j)
0.0149354166667,(0.13052619222-0.991444861374j)
0.0149358333333,(0.258819045102-0.965925826289j)
0.01493625,(0.382683432364-0.923879532512j)
0.0149366666667,(0.5-0.866025403785j)
0.0149370833333,(0.608761429008-0.793353340292j)
0.0149375,(0.707106781187-0.707106781187j)
0.0149379166667,(0.793353340291-0.608761429009j)
0.0149383333333,(0.866025403784-0.500000000001j)
0.01493875,(0.923879532511-0.382683432365j)
0.0149391666667,(0.965925826289-0.258819045103j)
0.0149395833333,(0.991444861374-0.130526192221j)
0.01494,(1-4.17441334593e-13j)
0.0149404166667,(0.991444861374+0.13052619222j)
0.0149408333333,(0.965925826289+0.258819045102j)
0.01494125,(0.923879532511+0.382683432365j)
0.0149416666667,(0.866025403785+0.499999999999j)
0.0149420833333,(0.793353340291+0.608761429009j)
0.0149425,(0.707106781187+0.707106781186j)
0.0149429166667,(0.608761429009+0.793353340291j)
0.0149433333333,(0.500000000001+0.866025403784j)
0.01494375,(0.382683432366+0.923879532511j)
0.0149441666667,(0.258819045103+0.965925826289j)
0.0149445833333,(0.13052619222+0.991444861374j)
0.014945,(1.16179608264e-12+1j)
0.0149454166667,(-0.13052619222+0.991444861374j)
0.0149458333333,(-0.258819045102+0.965925826289j)
0.01494625,(-0.382683432364+0.923879532512j)
0.0149466666667,(-0.5+0.866025403784j)
0.0149470833333,(-0.608761429008+0.793353340292j)
0.0149475,(-0.707106781186+0.707106781187j)
0.0149479166667,(-0.793353340291+0.608761429009j)
0.0149483333333,(-0.866025403784+0.5j)
0.01494875,(-0.923879532511+0.382683432365j)
0.0149491666667,(-0.965925826289+0.258819045103j)
0.0149495833333,(-0.991444861374+0.130526192221j)
0.01495,(-1+8.71614271449e-14j)
0.0149504166667,(-0.991444861374-0.130526192219j)
0.0149508333333,(-0.965925826289-0.258819045102j)
0.01495125,(-0.923879532512-0.382683432364j)
0.0149516666667,(-0.866025403785-0.499999999999j)
0.0149520833333,(-0.793353340292-0.608761429008j)
0.0149525,(-0.707106781187-0.707106781186j)
0.0149529166667,(-0.60876142901-0.79335334029j)
0.0149533333333,(-0.5-0.866025403784j)
0.01495375,(-0.382683432365-0.923879532511j)
0.0149541666667,(-0.258819045103-0.965925826289j)
0.0149545833333,(-0.13052619222-0.991444861374j)
0.014955,(-8.31516175194e-13-1j)
0.0149554166667,(0.13052619222-0.991444861374j)
0.0149558333333,(0.258819045102-0.965925826289j)
0.01495625,(0.382683432365-0.923879532512j)
0.0149566666667,(0.5-0.866025403785j)
0.0149570833333,(0.608761429008-0.793353340291j)
0.0149575,(0.707106781186-0.707106781187j)
0.0149579166667,(0.793353340291-0.608761429009j)
0.0149583333333,(0.866025403784-0.500000000001j)
0.01495875,(0.923879532511-0.382683432365j)
0.0149591666667,(0.965925826289-0.258819045103j)
0.0149595833333,(0.991444861374-0.130526192221j)
0.01496,(1-6.66376221469e-13j)
0.0149604166667,(0.991444861374+0.130526192219j)
0.0149608333333,(0.965925826289+0.258819045102j)
0.01496125,(0.923879532511+0.382683432365j)
0.0149616666667,(0.866025403785+0.5j)
0.0149620833333,(0.793353340291+0.608761429009j)
0.0149625,(0.707106781187+0.707106781186j)
0.0149629166667,(0.608761429009+0.793353340291j)
0.0149633333333,(0.5+0.866025403784j)
0.01496375,(0.382683432366+0.923879532511j)
0.0149641666667,(0.258819045103+0.965925826289j)
0.0149645833333,(0.130526192221+0.991444861374j)
0.014965,(5.01236267745e-13+1j)
0.0149654166667,(-0.13052619222+0.991444861374j)
0.0149658333333,(-0.258819045102+0.965925826289j)
0.01496625,(-0.382683432364+0.923879532512j)
0.0149666666667,(-0.5+0.866025403785j)
0.0149670833333,(-0.608761429008+0.793353340292j)
0.0149675,(-0.707106781186+0.707106781187j)
0.0149679166667,(-0.793353340291+0.608761429009j)
0.0149683333333,(-0.866025403784+0.500000000001j)
0.01496875,(-0.923879532511+0.382683432366j)
0.0149691666667,(-0.965925826289+0.258819045103j)
0.0149695833333,(-0.991444861374+0.13052619222j)
0.01497,(-1+3.36096314021e-13j)
0.0149704166667,(-0.991444861374-0.13052619222j)
0.0149708333333,(-0.965925826289-0.258819045101j)
0.01497125,(-0.923879532511-0.382683432365j)
0.0149716666667,(-0.866025403785-0.499999999999j)
0.0149720833333,(-0.793353340292-0.608761429008j)
0.0149725,(-0.707106781187-0.707106781186j)
0.0149729166667,(-0.608761429009-0.793353340291j)
0.0149733333333,(-0.5-0.866025403784j)
0.01497375,(-0.382683432365-0.923879532511j)
0.0149741666667,(-0.258819045104-0.965925826289j)
0.0149745833333,(-0.13052619222-0.991444861374j)
0.014975,(-1.70956360297e-13-1j)
0.0149754166667,(0.130526192219-0.991444861374j)
0.0149758333333,(0.258819045103-0.965925826289j)
0.01497625,(0.382683432364-0.923879532512j)
0.0149766666667,(0.5-0.866025403784j)
0.0149770833333,(0.608761429008-0.793353340292j)
0.0149775,(0.707106781186-0.707106781187j)
0.0149779166667,(0.793353340291-0.608761429009j)
0.0149783333333,(0.866025403784-0.5j)
0.01497875,(0.923879532511-0.382683432365j)
0.0149791666667,(0.965925826289-0.258819045103j)
0.0149795833333,(0.991444861374-0.130526192221j)
0.01498,(1-5.81640657225e-15j)
0.0149804166667,(0.991444861374+0.130526192219j)
0.0149808333333,(0.965925826289+0.258819045102j)
0.01498125,(0.923879532512+0.382683432364j)
0.0149816666667,(0.866025403785+0.5j)
0.0149820833333,(0.793353340292+0.608761429008j)
0.0149825,(0.707106781187+0.707106781186j)
0.0149829166667,(0.608761429009+0.793353340291j)
0.0149833333333,(0.5+0.866025403784j)
0.01498375,(0.382683432365+0.923879532511j)
0.0149841666667,(0.258819045103+0.965925826289j)
0.0149845833333,(0.13052619222+0.991444861374j)
0.014985,(7.50171154621e-13+1j)
0.0149854166667,(-0.130526192219+0.991444861374j)
0.0149858333333,(-0.258819045102+0.965925826289j)
0.01498625,(-0.382683432365+0.923879532511j)
0.0149866666667,(-0.5+0.866025403785j)
0.0149870833333,(-0.608761429008+0.793353340291j)
0.0149875,(-0.707106781186+0.707106781187j)
0.0149879166667,(-0.793353340291+0.608761429009j)
0.0149883333333,(-0.866025403784+0.500000000001j)
0.01498875,(-0.923879532511+0.382683432366j)
0.0149891666667,(-0.965925826289+0.258819045103j)
0.0149895833333,(-0.991444861374+0.130526192221j)
0.01499,(-1+5.85031200897e-13j)
0.0149904166667,(-0.991444861374-0.13052619222j)
0.0149908333333,(-0.965925826289-0.258819045102j)
0.01499125,(-0.923879532511-0.382683432365j)
0.0149916666667,(-0.866025403785-0.5j)
0.0149920833333,(-0.793353340292-0.608761429008j)
