Sample Rate,2400000.0
0.130408333333,(-0.00392156862745+0.00392156862745j)
0.13040875,(-0.00392156862745-0.00392156862745j)
0.130409166667,(-0.00392156862745+0.00392156862745j)
0.130409583333,(-0.00392156862745+0.00392156862745j)
0.13041,(-0.00392156862745+0.00392156862745j)
0.130410416667,(-0.00392156862745+0.00392156862745j)
0.130410833333,(-0.00392156862745-0.00392156862745j)
0.13041125,(0.00392156862745+0.00392156862745j)
0.130411666667,(0.00392156862745-0.00392156862745j)
0.130412083333,(0.00392156862745-0.00392156862745j)
0.1304125,(-0.00392156862745-0.00392156862745j)
0.130412916667,(0.00392156862745+0.00392156862745j)
0.130413333333,(0.00392156862745-0.00392156862745j)
0.13041375,(-0.00392156862745-0.00392156862745j)
0.130414166667,(-0.00392156862745+0.00392156862745j)
0.130414583333,(-0.00392156862745-0.00392156862745j)
0.130415,(0.00392156862745-0.00392156862745j)
0.130415416667,(0.00392156862745-0.00392156862745j)
0.130415833333,(0.00392156862745+0.00392156862745j)
0.13041625,(-0.00392156862745+0.00392156862745j)
0.130416666667,(-0.00392156862745-0.00392156862745j)
0.130417083333,(0.00392156862745-0.00392156862745j)
0.1304175,(-0.00392156862745+0.00392156862745j)
0.130417916667,(-0.00392156862745+0.00392156862745j)
0.130418333333,(0.00392156862745-0.00392156862745j)
0.13041875,(0.00392156862745-0.00392156862745j)
0.130419166667,(-0.00392156862745+0.00392156862745j)
0.130419583333,(0.00392156862745+0.00392156862745j)
0.13042,(0.00392156862745-0.00392156862745j)
0.130420416667,(-0.00392156862745+0.00392156862745j)
0.130420833333,(0.00392156862745-0.00392156862745j)
0.13042125,(-0.00392156862745-0.00392156862745j)
0.130421666667,(0.00392156862745+0.00392156862745j)
0.130422083333,(-0.00392156862745+0.00392156862745j)
0.1304225,(0.00392156862745+0.00392156862745j)
0.130422916667,(0.00392156862745+0.00392156862745j)
0.130423333333,(-0.00392156862745+0.00392156862745j)
0.13042375,(-0.00392156862745-0.00392156862745j)
0.130424166667,(0.00392156862745-0.00392156862745j)
0.130424583333,(0.00392156862745-0.00392156862745j)
0.130425,(-0.00392156862745+0.00392156862745j)
0.130425416667,(-0.00392156862745-0.00392156862745j)
0.130425833333,(0.00392156862745-0.00392156862745j)
0.13042625,(-0.00392156862745-0.00392156862745j)
0.130426666667,(-0.00392156862745-0.00392156862745j)
0.130427083333,(-0.00392156862745-0.00392156862745j)
0.1304275,(-0.00392156862745-0.00392156862745j)
0.130427916667,(-0.00392156862745-0.00392156862745j)
0.130428333333,(0.00392156862745+0.00392156862745j)
0.13042875,(0.00392156862745-0.00392156862745j)
0.130429166667,(0.00392156862745+0.00392156862745j)
0.130429583333,(-0.00392156862745+0.00392156862745j)
0.13043,(-0.00392156862745-0.00392156862745j)
0.130430416667,(0.00392156862745-0.00392156862745j)
0.130430833333,(-0.00392156862745-0.00392156862745j)
0.13043125,(0.00392156862745+0.00392156862745j)
0.130431666667,(0.00392156862745+0.00392156862745j)
0.130432083333,(-0.00392156862745+0.00392156862745j)
0.1304325,(-0.00392156862745-0.00392156862745j)
0.130432916667,(-0.00392156862745-0.00392156862745j)
0.130433333333,(-0.00392156862745-0.00392156862745j)
0.13043375,(0.00392156862745+0.00392156862745j)
0.130434166667,(-0.00392156862745+0.00392156862745j)
0.130434583333,(-0.00392156862745+0.00392156862745j)
0.130435,(-0.00392156862745+0.00392156862745j)
0.130435416667,(-0.00392156862745+0.00392156862745j)
0.130435833333,(0.00392156862745+0.00392156862745j)
0.13043625,(0.00392156862745-0.00392156862745j)
0.130436666667,(0.00392156862745-0.00392156862745j)
0.130437083333,(0.00392156862745-0.00392156862745j)
0.1304375,(-0.00392156862745+0.00392156862745j)
0.130437916667,(0.00392156862745+0.00392156862745j)
0.130438333333,(-0.00392156862745+0.00392156862745j)
0.13043875,(-0.00392156862745+0.00392156862745j)
0.130439166667,(0.00392156862745+0.00392156862745j)
0.130439583333,(-0.00392156862745+0.00392156862745j)
0.13044,(-0.00392156862745+0.00392156862745j)
0.130440416667,(0.00392156862745-0.00392156862745j)
0.130440833333,(0.00392156862745+0.00392156862745j)
0.13044125,(-0.00392156862745+0.00392156862745j)
0.130441666667,(-0.00392156862745-0.00392156862745j)
0.130442083333,(-0.00392156862745+0.00392156862745j)
0.1304425,(-0.00392156862745-0.00392156862745j)
0.130442916667,(0.00392156862745+0.00392156862745j)
0.130443333333,(-0.00392156862745-0.00392156862745j)
0.13044375,(-0.00392156862745+0.00392156862745j)
0.130444166667,(-0.00392156862745-0.00392156862745j)
0.130444583333,(-0.00392156862745-0.00392156862745j)
0.130445,(0.00392156862745-0.00392156862745j)
0.130445416667,(-0.00392156862745-0.00392156862745j)
0.130445833333,(0.00392156862745-0.00392156862745j)
0.13044625,(-0.00392156862745-0.00392156862745j)
0.130446666667,(-0.00392156862745+0.00392156862745j)
0.130447083333,(0.00392156862745-0.00392156862745j)
0.1304475,(0.00392156862745-0.00392156862745j)
0.130447916667,(0.00392156862745-0.00392156862745j)
0.130448333333,(0.00392156862745-0.00392156862745j)
0.13044875,(0.00392156862745+0.00392156862745j)
0.130449166667,(0.00392156862745+0.00392156862745j)
0.130449583333,(-0.00392156862745+0.00392156862745j)
0.13045,(-0.00392156862745-0.00392156862745j)
0.130450416667,(0.00392156862745+0.00392156862745j)
0.130450833333,(0.00392156862745+0.00392156862745j)
0.130450833333,(-0.00392156862745-0.00392156862745j)
0.131348,(-0.00392156862745-0.00392156862745j)
0.131348416667,(-0.00392156862745-0.00392156862745j)
0.131348833333,(-0.00392156862745-0.00392156862745j)
0.13134925,(0.00392156862745+0.00392156862745j)
0.131349666667,(0.00392156862745+0.00392156862745j)
0.131350083333,(-0.00392156862745+0.00392156862745j)
0.1313505,(0.00392156862745-0.00392156862745j)
0.131350916667,(-0.00392156862745+0.00392156862745j)
0.131351333333,(-0.00392156862745-0.00392156862745j)
0.13135175,(-0.00392156862745-0.00392156862745j)
0.131352166667,(-0.00392156862745+0.00392156862745j)
0.131352583333,(0.00392156862745-0.00392156862745j)
0.131353,(0.00392156862745-0.00392156862745j)
0.131353416667,(-0.00392156862745-0.00392156862745j)
0.131353833333,(0.00392156862745-0.00392156862745j)
0.13135425,(-0.00392156862745-0.00392156862745j)
0.131354666667,(-0.00392156862745+0.00392156862745j)
0.131355083333,(0.00392156862745+0.00392156862745j)
0.1313555,(0.00392156862745+0.00392156862745j)
0.131355916667,(-0.00392156862745+0.00392156862745j)
0.131356333333,(-0.00392156862745-0.00392156862745j)
0.13135675,(-0.00392156862745+0.00392156862745j)
0.131357166667,(0.00392156862745+0.00392156862745j)
0.131357583333,(0.00392156862745-0.00392156862745j)
0.131358,(0.00392156862745-0.00392156862745j)
0.131358416667,(-0.00392156862745-0.00392156862745j)
0.131358833333,(0.00392156862745-0.00392156862745j)
0.13135925,(-0.00392156862745+0.00392156862745j)
0.131359666667,(-0.00392156862745-0.00392156862745j)
0.131360083333,(0.00392156862745-0.00392156862745j)
0.1313605,(-0.00392156862745-0.00392156862745j)
0.131360916667,(0.00392156862745-0.00392156862745j)
0.131361333333,(-0.00392156862745+0.00392156862745j)
0.13136175,(0.00392156862745-0.00392156862745j)
0.131362166667,(0.00392156862745-0.00392156862745j)
0.131362583333,(-0.00392156862745-0.00392156862745j)
0.131363,(-0.00392156862745-0.00392156862745j)
0.131363416667,(-0.00392156862745-0.00392156862745j)
0.131363833333,(-0.00392156862745-0.00392156862745j)
0.13136425,(-0.00392156862745-0.00392156862745j)
0.131364666667,(-0.00392156862745-0.00392156862745j)
0.131365083333,(0.00392156862745+0.00392156862745j)
0.1313655,(0.00392156862745+0.00392156862745j)
0.131365916667,(-0.00392156862745+0.00392156862745j)
0.131366333333,(-0.00392156862745+0.00392156862745j)
0.13136675,(0.00392156862745-0.00392156862745j)
0.131367166667,(-0.00392156862745-0.0117647058824j)
0.131367583333,(-0.00392156862745-0.00392156862745j)
0.131368,(-0.00392156862745+0.00392156862745j)
0.131368416667,(-0.00392156862745+0.00392156862745j)
0.131368833333,(-0.00392156862745+0.00392156862745j)
0.13136925,(0.00392156862745+0.00392156862745j)
0.131369666667,(0.00392156862745-0.00392156862745j)
0.131370083333,(0.00392156862745-0.00392156862745j)
0.1313705,(-0.00392156862745-0.00392156862745j)
0.131370916667,(-0.00392156862745+0.00392156862745j)
0.131371333333,(0.00392156862745-0.00392156862745j)
0.13137175,(0.00392156862745-0.00392156862745j)
0.131372166667,(-0.00392156862745-0.00392156862745j)
0.131372583333,(-0.00392156862745-0.00392156862745j)
0.131373,(-0.00392156862745-0.00392156862745j)
0.131373416667,(0.00392156862745-0.00392156862745j)
0.131373833333,(0.00392156862745-0.00392156862745j)
0.13137425,(0.00392156862745+0.00392156862745j)
0.131374666667,(0.00392156862745+0.00392156862745j)
0.131375083333,(-0.00392156862745+0.00392156862745j)
0.1313755,(0.00392156862745+0.00392156862745j)
0.131375916667,(0.00392156862745-0.00392156862745j)
0.131376333333,(-0.00392156862745-0.00392156862745j)
0.13137675,(-0.0117647058824-0.00392156862745j)
0.131377166667,(-0.00392156862745-0.00392156862745j)
0.131377583333,(0.00392156862745+0.00392156862745j)
0.131378,(-0.00392156862745-0.00392156862745j)
0.131378416667,(-0.00392156862745+0.00392156862745j)
0.131378833333,(-0.00392156862745-0.00392156862745j)
0.13137925,(0.00392156862745-0.00392156862745j)
0.131379666667,(0.00392156862745-0.00392156862745j)
0.131380083333,(0.00392156862745-0.00392156862745j)
0.1313805,(-0.00392156862745+0.00392156862745j)
0.131380916667,(-0.00392156862745+0.00392156862745j)
0.131381333333,(-0.00392156862745-0.00392156862745j)
0.13138175,(-0.00392156862745+0.00392156862745j)
0.131382166667,(0.00392156862745-0.00392156862745j)
0.131382583333,(-0.00392156862745+0.00392156862745j)
0.131383,(0.00392156862745+0.00392156862745j)
0.131383416667,(0.00392156862745-0.00392156862745j)
0.131383833333,(0.00392156862745+0.00392156862745j)
0.13138425,(0.00392156862745-0.00392156862745j)
0.131384666667,(-0.00392156862745-0.00392156862745j)
0.131385083333,(-0.00392156862745+0.00392156862745j)
0.1313855,(-0.00392156862745-0.00392156862745j)
0.131385916667,(0.00392156862745-0.00392156862745j)
0.131386333333,(0.00392156862745+0.00392156862745j)
0.13138675,(0.00392156862745+0.00392156862745j)
0.131387166667,(0.00392156862745+0.00392156862745j)
0.131387583333,(-0.00392156862745-0.00392156862745j)
0.131388,(-0.00392156862745-0.00392156862745j)
0.131388416667,(-0.00392156862745-0.00392156862745j)
0.131388833333,(-0.00392156862745+0.00392156862745j)
0.13138925,(-0.00392156862745-0.00392156862745j)
0.131389666667,(0.00392156862745-0.00392156862745j)
0.131390083333,(0.00392156862745-0.00392156862745j)
0.1313905,(-0.00392156862745+0.00392156862745j)
0.131390916667,(-0.00392156862745+0.00392156862745j)
0.131391333333,(0.00392156862745-0.00392156862745j)
0.13139175,(0.00392156862745-0.00392156862745j)
0.131392166667,(0.00392156862745+0.00392156862745j)
0.131392583333,(-0.00392156862745+0.00392156862745j)
0.131393,(0.00392156862745-0.00392156862745j)
0.131393416667,(-0.00392156862745+0.00392156862745j)
0.131393833333,(0.00392156862745-0.00392156862745j)
0.13139425,(0.00392156862745-0.00392156862745j)
0.131394666667,(-0.00392156862745+0.00392156862745j)
0.131395083333,(-0.00392156862745+0.00392156862745j)
0.1313955,(0.00392156862745-0.00392156862745j)
0.131395916667,(-0.00392156862745-0.00392156862745j)
0.131396333333,(0.00392156862745+0.00392156862745j)
0.13139675,(0.00392156862745-0.00392156862745j)
0.131397166667,(0.00392156862745-0.00392156862745j)
0.131397583333,(-0.00392156862745-0.00392156862745j)
0.131398,(-0.00392156862745-0.00392156862745j)
0.131398416667,(-0.00392156862745-0.00392156862745j)
0.131398833333,(-0.00392156862745+0.00392156862745j)
0.13139925,(0.00392156862745-0.00392156862745j)
0.131399666667,(0.00392156862745-0.00392156862745j)
0.131400083333,(0.00392156862745+0.00392156862745j)
0.1314005,(-0.00392156862745+0.00392156862745j)
0.131400916667,(0.00392156862745+0.00392156862745j)
0.131401333333,(0.00392156862745+0.00392156862745j)
0.13140175,(0.00392156862745+0.00392156862745j)
0.131402166667,(-0.00392156862745-0.00392156862745j)
0.131402583333,(-0.00392156862745+0.00392156862745j)
0.131403,(-0.00392156862745+0.00392156862745j)
0.131403416667,(0.00392156862745-0.00392156862745j)
0.131403833333,(-0.00392156862745-0.0117647058824j)
0.13140425,(-0.00392156862745-0.00392156862745j)
0.131404666667,(-0.00392156862745-0.00392156862745j)
0.131405083333,(-0.00392156862745-0.00392156862745j)
0.1314055,(-0.00392156862745-0.00392156862745j)
0.131405916667,(-0.00392156862745-0.00392156862745j)
0.131406333333,(-0.00392156862745+0.00392156862745j)
0.13140675,(-0.00392156862745+0.00392156862745j)
0.131407166667,(-0.00392156862745-0.00392156862745j)
0.131407583333,(-0.00392156862745-0.00392156862745j)
0.131408,(-0.00392156862745-0.00392156862745j)
0.131408416667,(0.00392156862745-0.00392156862745j)
0.131408833333,(-0.00392156862745+0.00392156862745j)
0.13140925,(-0.00392156862745+0.00392156862745j)
0.131409666667,(0.00392156862745-0.00392156862745j)
0.131410083333,(-0.00392156862745-0.00392156862745j)
0.1314105,(-0.00392156862745+0.00392156862745j)
0.131410916667,(0.00392156862745-0.00392156862745j)
0.131411333333,(0.00392156862745-0.00392156862745j)
0.13141175,(-0.00392156862745+0.00392156862745j)
0.131412166667,(-0.00392156862745-0.00392156862745j)
0.131412583333,(-0.00392156862745-0.00392156862745j)
0.131413,(-0.00392156862745-0.00392156862745j)
0.131413416667,(0.00392156862745-0.00392156862745j)
0.131413833333,(0.00392156862745-0.00392156862745j)
0.13141425,(-0.00392156862745-0.00392156862745j)
0.131414666667,(-0.00392156862745-0.00392156862745j)
0.131415083333,(0.00392156862745-0.00392156862745j)
0.1314155,(-0.00392156862745-0.00392156862745j)
0.131415916667,(-0.00392156862745-0.00392156862745j)
0.131416333333,(0.00392156862745-0.00392156862745j)
0.13141675,(0.00392156862745-0.00392156862745j)
0.131417166667,(0.00392156862745+0.00392156862745j)
0.131417583333,(0.00392156862745-0.00392156862745j)
0.131418,(-0.00392156862745-0.00392156862745j)
0.131418416667,(-0.00392156862745+0.00392156862745j)
0.131418833333,(-0.00392156862745+0.00392156862745j)
0.13141925,(0.00392156862745+0.00392156862745j)
0.131419666667,(0.00392156862745+0.00392156862745j)
0.131420083333,(0.00392156862745-0.00392156862745j)
0.1314205,(0.00392156862745+0.00392156862745j)
0.131420916667,(0.00392156862745-0.00392156862745j)
0.131421333333,(-0.00392156862745+0.00392156862745j)
0.13142175,(-0.00392156862745-0.00392156862745j)
0.131422166667,(0.00392156862745-0.00392156862745j)
0.131422583333,(-0.00392156862745-0.00392156862745j)
0.131423,(-0.00392156862745-0.00392156862745j)
0.131423416667,(-0.00392156862745-0.00392156862745j)
0.131423833333,(-0.0117647058824-0.00392156862745j)
0.13142425,(-0.00392156862745+0.00392156862745j)
0.131424666667,(0.00392156862745-0.00392156862745j)
0.131425083333,(-0.00392156862745-0.00392156862745j)
0.1314255,(-0.00392156862745+0.00392156862745j)
0.131425916667,(0.00392156862745+0.00392156862745j)
0.131426333333,(0.00392156862745+0.00392156862745j)
0.13142675,(0.00392156862745-0.00392156862745j)
0.131427166667,(-0.00392156862745-0.00392156862745j)
0.131427583333,(-0.00392156862745-0.00392156862745j)
0.131428,(0.00392156862745-0.00392156862745j)
0.131428416667,(-0.00392156862745+0.00392156862745j)
0.131428833333,(0.00392156862745-0.00392156862745j)
0.13142925,(0.00392156862745+0.00392156862745j)
0.131429666667,(0.00392156862745+0.00392156862745j)
0.131430083333,(0.00392156862745-0.00392156862745j)
0.1314305,(0.00392156862745+0.00392156862745j)
0.131430916667,(-0.00392156862745+0.00392156862745j)
0.131431333333,(-0.00392156862745+0.00392156862745j)
0.13143175,(-0.00392156862745-0.00392156862745j)
0.131432166667,(-0.00392156862745+0.00392156862745j)
0.131432583333,(-0.00392156862745+0.00392156862745j)
0.131433,(0.00392156862745-0.00392156862745j)
0.131433416667,(0.00392156862745-0.00392156862745j)
0.131433833333,(-0.00392156862745+0.00392156862745j)
0.13143425,(-0.00392156862745+0.00392156862745j)
0.131434666667,(0.00392156862745+0.00392156862745j)
0.131435083333,(-0.00392156862745-0.00392156862745j)
0.1314355,(-0.00392156862745+0.00392156862745j)
0.131435916667,(0.00392156862745-0.00392156862745j)
0.131436333333,(0.00392156862745-0.00392156862745j)
0.13143675,(-0.00392156862745-0.00392156862745j)
0.131437166667,(-0.00392156862745-0.00392156862745j)
0.131437583333,(-0.00392156862745+0.00392156862745j)
0.131438,(-0.00392156862745-0.00392156862745j)
0.131438416667,(-0.00392156862745-0.00392156862745j)
0.131438833333,(-0.00392156862745-0.00392156862745j)
0.13143925,(-0.00392156862745+0.00392156862745j)
0.131439666667,(-0.00392156862745-0.00392156862745j)
0.131440083333,(-0.00392156862745-0.00392156862745j)
0.1314405,(-0.00392156862745-0.00392156862745j)
0.131440916667,(0.00392156862745+0.00392156862745j)
0.131441333333,(0.00392156862745+0.00392156862745j)
0.13144175,(0.00392156862745+0.00392156862745j)
0.131442166667,(-0.00392156862745+0.00392156862745j)
0.131442583333,(-0.00392156862745-0.00392156862745j)
0.131443,(-0.00392156862745-0.00392156862745j)
0.131443416667,(-0.00392156862745+0.00392156862745j)
0.131443833333,(0.00392156862745+0.00392156862745j)
0.13144425,(-0.00392156862745-0.00392156862745j)
0.131444666667,(0.00392156862745-0.00392156862745j)
0.131445083333,(0.00392156862745+0.00392156862745j)
0.1314455,(-0.00392156862745-0.00392156862745j)
0.131445916667,(-0.00392156862745-0.00392156862745j)
0.131446333333,(-0.00392156862745-0.00392156862745j)
0.13144675,(0.00392156862745-0.00392156862745j)
0.131447166667,(0.00392156862745-0.00392156862745j)
0.131447583333,(-0.00392156862745+0.00392156862745j)
0.131448,(-0.00392156862745+0.00392156862745j)
0.131448416667,(0.00392156862745-0.00392156862745j)
0.131448833333,(0.00392156862745-0.00392156862745j)
0.13144925,(0.00392156862745+0.00392156862745j)
0.131449666667,(-0.00392156862745-0.00392156862745j)
0.131450083333,(-0.00392156862745+0.00392156862745j)
0.1314505,(0.00392156862745+0.00392156862745j)
0.131450916667,(-0.00392156862745-0.00392156862745j)
0.131451333333,(-0.00392156862745-0.00392156862745j)
0.13145175,(-0.00392156862745-0.00392156862745j)
0.131452166667,(-0.00392156862745-0.00392156862745j)
0.131452583333,(-0.00392156862745-0.0117647058824j)
0.131453,(0.00392156862745-0.00392156862745j)
0.131453416667,(-0.00392156862745-0.00392156862745j)
0.131453833333,(-0.00392156862745+0.00392156862745j)
0.131453833333,(-0.00392156862745-0.00392156862745j)
0.13272,(-0.00392156862745+0.00392156862745j)
0.132720416667,(0.00392156862745+0.00392156862745j)
0.132720833333,(-0.00392156862745+0.00392156862745j)
0.13272125,(0.00392156862745+0.00392156862745j)
0.132721666667,(-0.00392156862745+0.00392156862745j)
0.132722083333,(-0.00392156862745+0.00392156862745j)
0.1327225,(0.00392156862745-0.00392156862745j)
0.132722916667,(0.00392156862745-0.00392156862745j)
0.132723333333,(-0.00392156862745-0.00392156862745j)
0.13272375,(0.00392156862745-0.00392156862745j)
0.132724166667,(-0.00392156862745-0.00392156862745j)
0.132724583333,(-0.00392156862745-0.00392156862745j)
0.132725,(0.00392156862745-0.00392156862745j)
0.132725416667,(-0.00392156862745-0.00392156862745j)
0.132725833333,(-0.00392156862745-0.00392156862745j)
0.13272625,(-0.00392156862745-0.00392156862745j)
0.132726666667,(-0.00392156862745+0.00392156862745j)
0.132727083333,(-0.00392156862745-0.00392156862745j)
0.1327275,(0.00392156862745-0.00392156862745j)
0.132727916667,(0.00392156862745-0.00392156862745j)
0.132728333333,(-0.00392156862745-0.00392156862745j)
0.13272875,(0.00392156862745-0.00392156862745j)
0.132729166667,(-0.00392156862745-0.00392156862745j)
0.132729583333,(-0.00392156862745+0.00392156862745j)
0.13273,(0.00392156862745-0.00392156862745j)
0.132730416667,(-0.00392156862745+0.00392156862745j)
0.132730833333,(-0.00392156862745-0.00392156862745j)
0.13273125,(0.00392156862745-0.00392156862745j)
0.132731666667,(0.00392156862745+0.00392156862745j)
0.132732083333,(0.00392156862745-0.00392156862745j)
0.1327325,(-0.00392156862745-0.00392156862745j)
0.132732916667,(-0.00392156862745-0.00392156862745j)
0.132733333333,(-0.00392156862745+0.00392156862745j)
0.13273375,(0.00392156862745+0.00392156862745j)
0.132734166667,(0.00392156862745+0.00392156862745j)
0.132734583333,(-0.00392156862745+0.00392156862745j)
0.132735,(0.00392156862745-0.00392156862745j)
0.132735416667,(0.00392156862745+0.00392156862745j)
0.132735833333,(0.00392156862745-0.00392156862745j)
0.13273625,(0.00392156862745-0.00392156862745j)
0.132736666667,(0.00392156862745-0.00392156862745j)
0.132737083333,(-0.00392156862745-0.00392156862745j)
0.1327375,(0.00392156862745-0.00392156862745j)
0.132737916667,(0.00392156862745-0.00392156862745j)
0.132738333333,(-0.00392156862745-0.00392156862745j)
0.13273875,(0.00392156862745-0.00392156862745j)
0.132739166667,(0.00392156862745-0.00392156862745j)
0.132739583333,(-0.00392156862745-0.00392156862745j)
0.13274,(0.00392156862745-0.00392156862745j)
0.132740416667,(0.00392156862745+0.00392156862745j)
0.132740833333,(-0.00392156862745-0.00392156862745j)
0.13274125,(-0.00392156862745-0.00392156862745j)
0.132741666667,(-0.00392156862745+0.00392156862745j)
0.132742083333,(0.00392156862745-0.00392156862745j)
0.1327425,(-0.00392156862745+0.00392156862745j)
0.132742916667,(0.00392156862745+0.00392156862745j)
0.132743333333,(-0.00392156862745+0.00392156862745j)
0.13274375,(-0.00392156862745-0.00392156862745j)
0.132744166667,(-0.00392156862745-0.00392156862745j)
0.132744583333,(-0.00392156862745+0.00392156862745j)
0.132745,(-0.00392156862745-0.00392156862745j)
0.132745416667,(-0.00392156862745-0.00392156862745j)
0.132745833333,(0.00392156862745+0.00392156862745j)
0.13274625,(0.00392156862745-0.00392156862745j)
0.132746666667,(-0.00392156862745-0.00392156862745j)
0.132747083333,(0.00392156862745+0.00392156862745j)
0.1327475,(0.00392156862745-0.00392156862745j)
0.132747916667,(-0.00392156862745-0.00392156862745j)
0.132748333333,(-0.00392156862745-0.00392156862745j)
0.13274875,(0.00392156862745-0.00392156862745j)
0.132749166667,(0.00392156862745+0.00392156862745j)
0.132749583333,(0.00392156862745-0.00392156862745j)
0.13275,(-0.00392156862745-0.00392156862745j)
0.132750416667,(-0.00392156862745+0.00392156862745j)
0.132750833333,(-0.00392156862745+0.00392156862745j)
0.13275125,(0.00392156862745-0.00392156862745j)
0.132751666667,(-0.00392156862745-0.00392156862745j)
0.132752083333,(0.00392156862745+0.00392156862745j)
0.1327525,(-0.00392156862745+0.00392156862745j)
0.132752916667,(-0.00392156862745-0.00392156862745j)
0.132753333333,(0.00392156862745-0.00392156862745j)
0.13275375,(0.00392156862745+0.00392156862745j)
0.132754166667,(-0.00392156862745-0.00392156862745j)
0.132754583333,(0.00392156862745+0.00392156862745j)
0.132755,(-0.00392156862745+0.00392156862745j)
0.132755416667,(-0.00392156862745-0.00392156862745j)
0.132755833333,(-0.00392156862745+0.00392156862745j)
0.13275625,(-0.00392156862745+0.00392156862745j)
0.132756666667,(0.00392156862745+0.00392156862745j)
0.132757083333,(0.00392156862745-0.00392156862745j)
0.1327575,(0.00392156862745+0.00392156862745j)
0.132757916667,(-0.00392156862745-0.00392156862745j)
0.132758333333,(-0.00392156862745-0.00392156862745j)
0.13275875,(-0.00392156862745-0.00392156862745j)
0.132759166667,(-0.00392156862745+0.00392156862745j)
0.132759583333,(0.00392156862745-0.00392156862745j)
0.13276,(0.00392156862745-0.00392156862745j)
0.132760416667,(-0.00392156862745-0.00392156862745j)
0.132760833333,(0.00392156862745+0.00392156862745j)
0.13276125,(-0.00392156862745+0.00392156862745j)
0.132761666667,(-0.00392156862745+0.00392156862745j)
0.132762083333,(-0.00392156862745-0.00392156862745j)
0.1327625,(-0.0117647058824-0.00392156862745j)
0.132762916667,(0.00392156862745-0.00392156862745j)
0.132763333333,(-0.00392156862745+0.00392156862745j)
0.13276375,(-0.00392156862745+0.00392156862745j)
0.132764166667,(-0.00392156862745-0.00392156862745j)
0.132764583333,(-0.00392156862745+0.00392156862745j)
0.132765,(0.00392156862745+0.00392156862745j)
0.132765416667,(0.00392156862745+0.00392156862745j)
0.132765833333,(-0.00392156862745-0.00392156862745j)
0.13276625,(-0.00392156862745-0.00392156862745j)
0.132766666667,(0.00392156862745+0.00392156862745j)
0.132767083333,(0.00392156862745-0.00392156862745j)
0.1327675,(-0.00392156862745+0.00392156862745j)
0.132767916667,(0.00392156862745-0.00392156862745j)
0.132768333333,(0.00392156862745-0.00392156862745j)
0.13276875,(0.00392156862745-0.00392156862745j)
0.132769166667,(-0.00392156862745+0.00392156862745j)
0.132769583333,(0.00392156862745-0.00392156862745j)
0.13277,(0.00392156862745-0.00392156862745j)
0.132770416667,(-0.00392156862745+0.00392156862745j)
0.132770833333,(-0.00392156862745+0.00392156862745j)
0.13277125,(0.00392156862745-0.00392156862745j)
0.132771666667,(0.00392156862745+0.00392156862745j)
0.132772083333,(-0.00392156862745-0.00392156862745j)
0.1327725,(0.00392156862745-0.00392156862745j)
0.132772916667,(-0.00392156862745-0.00392156862745j)
0.132773333333,(-0.00392156862745-0.00392156862745j)
0.13277375,(-0.00392156862745-0.00392156862745j)
0.132774166667,(-0.00392156862745-0.00392156862745j)
0.132774583333,(-0.00392156862745+0.00392156862745j)
0.132775,(0.00392156862745+0.00392156862745j)
0.132775416667,(-0.00392156862745+0.00392156862745j)
0.132775833333,(0.00392156862745-0.00392156862745j)
0.13277625,(0.00392156862745+0.00392156862745j)
0.132776666667,(-0.0117647058824+0.00392156862745j)
0.132777083333,(-0.00392156862745+0.00392156862745j)
0.1327775,(0.00392156862745+0.00392156862745j)
0.132777916667,(0.00392156862745-0.00392156862745j)
0.132778333333,(-0.00392156862745-0.00392156862745j)
0.13277875,(-0.00392156862745+0.00392156862745j)
0.132779166667,(-0.00392156862745+0.00392156862745j)
0.132779583333,(0.00392156862745-0.00392156862745j)
0.13278,(0.00392156862745-0.00392156862745j)
0.132780416667,(0.00392156862745-0.00392156862745j)
0.132780833333,(-0.00392156862745-0.00392156862745j)
0.13278125,(-0.00392156862745-0.00392156862745j)
0.132781666667,(-0.00392156862745-0.00392156862745j)
0.132782083333,(-0.00392156862745-0.00392156862745j)
0.1327825,(-0.00392156862745-0.00392156862745j)
0.132782916667,(-0.00392156862745-0.00392156862745j)
0.132783333333,(0.00392156862745-0.00392156862745j)
0.13278375,(0.00392156862745-0.00392156862745j)
0.132784166667,(-0.00392156862745-0.00392156862745j)
0.132784583333,(-0.00392156862745+0.00392156862745j)
0.132785,(0.00392156862745-0.00392156862745j)
0.132785416667,(-0.00392156862745+0.00392156862745j)
0.132785833333,(0.00392156862745+0.0117647058824j)
0.13278625,(0.00392156862745-0.00392156862745j)
0.132786666667,(-0.00392156862745-0.00392156862745j)
0.132787083333,(0.00392156862745-0.00392156862745j)
0.1327875,(-0.00392156862745+0.00392156862745j)
0.132787916667,(0.00392156862745+0.00392156862745j)
0.132788333333,(0.00392156862745-0.00392156862745j)
0.13278875,(-0.00392156862745-0.00392156862745j)
0.132789166667,(-0.00392156862745+0.00392156862745j)
0.132789583333,(0.00392156862745+0.00392156862745j)
0.13279,(0.00392156862745-0.00392156862745j)
0.132790416667,(-0.00392156862745+0.00392156862745j)
0.132790833333,(0.00392156862745-0.00392156862745j)
0.13279125,(0.00392156862745-0.00392156862745j)
0.132791666667,(0.00392156862745-0.00392156862745j)
0.132792083333,(0.00392156862745+0.00392156862745j)
0.1327925,(-0.00392156862745+0.00392156862745j)
